,medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_hour,pickup_day
367,6570BDD6EBB5FFE50A5B5B613354A1EF,EAD911685F89211C40ECDB205E71D4AD,VTS,1,,2013-01-13 10:44:00,2013-01-13 11:08:00,1,1440,14.71,-73.989471,40.688301,-73.937187,40.590903999999995,10,Sunday
368,185B9C66B803EFD690D102A9759C41D7,C84F7077999B3D14E87B5207BAE81DBB,VTS,1,,2013-01-13 10:51:00,2013-01-13 11:11:00,6,1200,5.32,-73.986649,40.762623,-74.010391,40.710128999999995,10,Sunday
369,74ABD808193D2A4FCE23A937A45491B5,CA514A416116A664504340B7BEC71307,VTS,1,,2013-01-13 11:05:00,2013-01-13 11:12:00,1,420,2.09,-73.98246,40.731552,-73.972725,40.756279,11,Sunday
371,6400F648F727B3D063956246D2FF3DC4,22C016ED79E7E2D19933207F64A4B77A,VTS,1,,2013-01-13 11:03:00,2013-01-13 11:09:00,2,360,0.87,-73.98782299999999,40.750027,-73.97940799999999,40.746437,11,Sunday
372,61299525F56785E82719709E63094943,CE62E76C4EDBF675F3B2B80AB0AB7D5D,VTS,1,,2013-01-13 11:05:00,2013-01-13 11:10:00,1,300,0.93,-73.982384,40.768359999999994,-73.98687,40.775871,11,Sunday
373,F1C63842BC47D1C30A1317560F24FD38,9D0A6E44AF6C07CD7C55792C2E5B44BE,VTS,1,,2013-01-13 11:07:00,2013-01-13 11:12:00,1,300,1.76,-74.005974,40.743942,-73.991508,40.761307,11,Sunday
374,B65ECEC404246E0A0370540B5FE24AAB,E0F67C1330637DD7854C06273CC66AC1,VTS,1,,2013-01-13 11:01:00,2013-01-13 11:13:00,1,720,2.1,-73.97802,40.741886,-74.008362,40.749214,11,Sunday
375,57A2D6205E5ED627985B670BCFB2A7DC,2E061A772E2CC65143DD0298F34CE2ED,VTS,1,,2013-01-13 10:53:00,2013-01-13 11:13:00,1,1200,7.82,-73.9617,40.764496,-73.990196,40.687484999999995,10,Sunday
376,5221BCE45F9FD34B709EB0882885B7AB,2E1FB8A90B130E4850C78B1D446CA5B2,VTS,1,,2013-01-13 11:07:00,2013-01-13 11:11:00,1,240,0.92,-73.956055,40.772114,-73.952477,40.782322,11,Sunday
377,3EC8BDDA70B148A45686D2BC098108AC,F153D0336BF48F93EC3913548164DDBD,VTS,1,,2013-01-13 11:10:00,2013-01-13 11:15:00,5,300,0.96,-73.98880799999999,40.763672,-74.000587,40.75827,11,Sunday
378,5836B2DF596AF5448CFC495FA9785099,6592B08CC69D9F5BEFA3F15827949130,VTS,1,,2013-01-13 11:05:00,2013-01-13 11:12:00,1,420,1.76,-73.96416500000001,40.792545000000004,-73.94686899999999,40.805766999999996,11,Sunday
379,6AA35559EB2BAD1145C4813C932B94FD,5756C3AA9BD2E3E9C459334BF039ADF7,VTS,1,,2013-01-13 11:06:00,2013-01-13 11:12:00,1,360,1.73,-73.98957800000001,40.772881,-73.97377,40.789406,11,Sunday
380,3CACE6A20EB462544D4F0F3DA1303EDC,D9D06E5E87D7BF8D0CC768BDECE121BD,VTS,1,,2013-01-13 10:59:00,2013-01-13 11:13:00,3,840,7.9,-74.016403,40.71492,-73.9552,40.768944,10,Sunday
381,A11B604A46C955FDA3C71C7DAB6235B4,4D9ACC75B1E9BBC50B9C6A4F7516D3F2,VTS,1,,2013-01-13 11:09:00,2013-01-13 11:13:00,1,240,0.95,-73.97345,40.782753,-73.960258,40.775978,11,Sunday
382,226AD0C39152736E948B331B86E65DF3,0C3B96194DF3343EC02F52D5B679F243,VTS,1,,2013-01-13 11:04:00,2013-01-13 11:15:00,1,660,2.08,-73.965164,40.790913,-73.93690500000001,40.793652,11,Sunday
383,289022F3B34AD3B9FC2146AC60D9A5D7,B34E862BAC46FA091D72A1791C160E7C,VTS,1,,2013-01-13 11:05:00,2013-01-13 11:14:00,2,540,1.59,-73.971695,40.761032,-73.990913,40.750628999999996,11,Sunday
384,1635013A3DBC21E8046AD3BC58F09956,220DFCACF09A7B887D0C0798AE8E2FCB,VTS,1,,2013-01-13 11:04:00,2013-01-13 11:13:00,1,540,1.71,-73.966576,40.752949,-73.9888,40.756088,11,Sunday
385,A42487000E5D56414E028EE0252D45CE,4BAC4571DDD59035F2C8DF193ED1660D,VTS,1,,2013-01-13 11:04:00,2013-01-13 11:13:00,6,540,1.78,-73.97114599999999,40.798248,-73.985527,40.776604,11,Sunday
386,5F78CC6D4ECD0541B765FECE17075B6F,39703F5449DADC0AEFFAFEFB1A6A7E64,VTS,1,,2013-01-13 11:01:00,2013-01-13 11:15:00,1,840,3.43,-73.980347,40.765266,-74.00058,40.731468,11,Sunday
387,C55EB8A587B657B86C69CFD5253BEBB0,501D02B4350ADBD31E71781C52401DB4,VTS,1,,2013-01-13 11:06:00,2013-01-13 11:15:00,1,540,2.03,-73.975441,40.752869,-73.955421,40.768543,11,Sunday
388,8F0A1E787329C1C08F8F9120EE68E056,7A87BBC89D0D2767A1E4AAFC7572DFC9,VTS,1,,2013-01-13 11:01:00,2013-01-13 11:13:00,1,720,6.22,-73.974571,40.763023,-74.010887,40.701862,11,Sunday
390,6A5147CF2A3C5EC2658708FD2114F70B,726CB8C909C1D49FABC2B10965984210,VTS,1,,2013-01-13 11:05:00,2013-01-13 11:09:00,2,240,0.82,-73.977165,40.789757,-73.97006999999999,40.799755,11,Sunday
391,6EA5C29330D964DC7C56B85F0E3D91E6,D8A237E3257564EC1D9659707810B857,VTS,1,,2013-01-13 11:09:00,2013-01-13 11:13:00,1,240,0.74,-73.98910500000001,40.77758,-73.98138399999999,40.779099,11,Sunday
392,40D1A2CFCCD327B057C2977B8540932E,4D73E6F2D65CB029EBD6C42E4DC5E7D3,VTS,1,,2013-01-13 11:06:00,2013-01-13 11:12:00,6,360,1.19,-73.983177,40.726585,-73.997299,40.724789,11,Sunday
393,9BA0A7F9E143615D6168F9A8DD42EACF,8365C11A02A0EE24752EAA52C5A9ADA0,VTS,1,,2013-01-13 04:23:00,2013-01-13 04:39:00,1,960,3.35,-73.995316,40.748034999999994,-73.977531,40.786877000000004,4,Sunday
394,F92986B36AB6D2E83F4EEEE05386AF41,1C01B0A2A54D4FA24B1FEFD3E76B166E,VTS,1,,2013-01-13 04:30:00,2013-01-13 04:39:00,5,540,1.85,-74.006775,40.743977,-73.982262,40.739819,4,Sunday
395,ACBED2EC7C4E0B57925ECEF3C7B2CE5F,842D8A1D0E4BC537DA08D473A1C1A43A,VTS,1,,2013-01-13 04:34:00,2013-01-13 04:38:00,3,240,0.8,-73.98625899999999,40.720496999999995,-73.978096,40.725101,4,Sunday
396,311320DD8732526CA6525BD9CAD9F5A7,74EC18ACF9ABFF7084A854F17FDA0127,VTS,1,,2013-01-13 04:28:00,2013-01-13 04:37:00,1,540,2.48,-73.982079,40.761821999999995,-73.953819,40.775379,4,Sunday
397,2637FB352BF7E5B99BEBD26E53C7B31B,1151C4E91C5F749094FA7836D094F589,VTS,1,,2013-01-13 04:34:00,2013-01-13 04:39:00,2,300,1.98,-73.986877,40.719367999999996,-73.97513599999999,40.741459000000006,4,Sunday
398,266B86C760D892DE61ED0F17C6FA4554,25AEA66051AE4C2F4459F1A95760068F,VTS,1,,2013-01-13 03:51:00,2013-01-13 04:37:00,1,2760,18.63,-73.978539,40.729683,-73.97225999999999,40.578598,3,Sunday
399,77E20B11A5C1BC89FD2DF082F2490FF6,016F42C9FF81459FC333817967CA8CDD,VTS,1,,2013-01-13 04:33:00,2013-01-13 04:37:00,2,240,0.49,-73.993263,40.738018,-73.998863,40.738163,4,Sunday
400,0FBCA8B7F51A9684E0CAEEEBD3B1DD52,9EAEEA7B8F75E5E23807EF589BF15077,VTS,1,,2013-01-13 04:22:00,2013-01-13 04:43:00,1,1260,6.09,-73.997704,40.720734,-73.9832,40.785038,4,Sunday
401,63D58684D0FD448715C6005C997D33E9,6768B89BF676853CE23BBC71220AC24F,VTS,1,,2013-01-13 04:36:00,2013-01-13 04:42:00,2,360,1.64,-73.989204,40.731556,-73.991158,40.746914000000004,4,Sunday
402,7706E6BE86C5E82CD8001EFFCEDB1C7C,F910FAB0B16E7FB05E89258EE8EEEFE3,VTS,1,,2013-01-13 04:36:00,2013-01-13 04:42:00,1,360,1.44,-73.98799100000001,40.720366999999996,-74.00103,40.731556,4,Sunday
403,819A8FAE3D0F6C88ECE463BDA9D1E7BE,C0188DA3F3AC7F3C85257DB35210BAB1,VTS,1,,2013-01-13 04:17:00,2013-01-13 04:43:00,1,1560,6.62,-74.00263199999999,40.728565,-73.957626,40.647762,4,Sunday
404,4CBED68ACF35ED2C41579BD7A0B28F9C,CF0C67692D047AD6A98C5F0192DACE0E,VTS,1,,2013-01-13 04:35:00,2013-01-13 04:44:00,1,540,3.2,-73.992424,40.715176,-73.944565,40.715176,4,Sunday
405,DC96486E502332F5BF603A1D06C8CC53,5EEA6B1F34A01DFF3E7B31CF714CB20A,VTS,1,,2013-01-13 04:34:00,2013-01-13 04:44:00,1,600,5.32,-73.982796,40.722716999999996,-73.951172,40.743031,4,Sunday
406,3EC8BDDA70B148A45686D2BC098108AC,F153D0336BF48F93EC3913548164DDBD,VTS,1,,2013-01-13 04:34:00,2013-01-13 04:47:00,5,780,4.43,-73.997093,40.720615,-73.95500200000001,40.768795000000004,4,Sunday
407,61299525F56785E82719709E63094943,59B9FC55989066889BC68EC17A864F9A,VTS,1,,2013-01-13 04:33:00,2013-01-13 04:43:00,1,600,2.68,-73.98700699999999,40.720879,-73.984718,40.695953,4,Sunday
408,3C002A8E7D00E0AE8554096F1B0DBCB3,ADE7C9F291C407EB5E51460996CFEDBB,VTS,1,,2013-01-13 04:46:00,2013-01-13 04:47:00,1,60,0.57,-73.988068,40.764671,-73.991997,40.759277000000004,4,Sunday
409,8392B2866F21F365DA79825DAD4A0189,C71EA1950EC7AECDFF709E55CF3BE06A,VTS,1,,2013-01-13 04:37:00,2013-01-13 04:44:00,1,420,2.36,-73.988159,40.722099,-73.970024,40.748631,4,Sunday
410,3DE65D588DBB63A9419A8887CEF0CA26,F13CAF0F4613574F452E589FCF955DF1,VTS,1,,2013-01-13 04:29:00,2013-01-13 04:44:00,1,900,4.62,-73.986496,40.761654,-73.91595500000001,40.757529999999996,4,Sunday
411,8DC84A098D15C57FE44EE63F338EA5D6,5C805D5E970A457B06E29263C14F4C05,VTS,1,,2013-01-13 04:43:00,2013-01-13 04:49:00,1,360,1.12,-73.997536,40.721127,-73.984474,40.724781,4,Sunday
412,4153480ED3A869F2E8C5C5CBEEC261C4,40CD6A3646AC06C944C1E5EAE353FD5D,VTS,1,,2013-01-13 04:28:00,2013-01-13 04:49:00,1,1260,8.22,-74.005402,40.726418,-73.995796,40.645294,4,Sunday
414,26C5365B5F8A4495DA0A261F926C53DB,0A08EC79EF0E7F3C14DC4AD92D27F97F,VTS,1,,2013-01-13 04:36:00,2013-01-13 04:45:00,1,540,2.34,-73.99086,40.766071000000004,-73.95654300000001,40.762959,4,Sunday
415,F476E33AE955F276113772AB44540488,B7C3EDB805D5074CFFBA649A98CBCC3D,VTS,1,,2013-01-13 04:31:00,2013-01-13 04:47:00,1,960,3.45,-73.986328,40.755474,-73.99430100000001,40.717033,4,Sunday
416,406E5FD6B33E58EFE98EB7D1D83FD51E,999B8849CDE64DEF33A0ECC862A44F30,VTS,1,,2013-01-13 04:39:00,2013-01-13 04:49:00,1,600,1.96,-74.00415799999999,40.742859,-73.988235,40.723704999999995,4,Sunday
417,E6E5919C2782FCC4D9BC84E48A84C64B,427DE707D035285C19D538711B6E36FF,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:47:00,4,360,1.43,-73.910599,40.850094,-73.9114,40.848709,4,Sunday
418,B9BE87087AFC4E78111255B084C02CDE,F868376F747ABE732BFF0E2A72CF9A62,VTS,1,,2013-01-13 04:06:00,2013-01-13 04:49:00,2,2580,13.57,-73.982964,40.722815999999995,-73.88874100000001,40.818024,4,Sunday
419,BB461145D8DD73DFD5C71F03DA698D83,315D342A55586593B3FBE9740F5ECFF5,VTS,1,,2013-01-13 04:42:00,2013-01-13 04:46:00,2,240,1.31,-73.96785,40.752728000000005,-73.97886700000001,40.740593,4,Sunday
420,BDD62B0CFB19CC010A5366103D3DE526,1AA184DA568EF1501AF13848E070BECF,VTS,1,,2013-01-13 04:40:00,2013-01-13 04:44:00,5,240,2.01,-73.96476700000001,40.75602,-73.94405400000001,40.750534,4,Sunday
421,ED9B6E969C35E16314E6863A95D83B5F,1067C6EE7965AACBCA7395DC2F497AE6,VTS,4,,2013-01-13 03:46:00,2013-01-13 04:49:00,5,3780,28.67,-73.984245,40.728863,-73.706665,40.838978000000004,3,Sunday
422,BBADB9E83DB1D9E01C5B09CC019A3B59,3B70CDC3B9A89DF2C241B0219B3C699F,VTS,1,,2013-01-13 04:32:00,2013-01-13 04:54:00,6,1320,6.47,-73.997574,40.713951,-73.975319,40.787308,4,Sunday
423,C6EE113A5A51FFA9CA649E6AF6E49D19,626170CCE8528ECF74E331DB4A470C76,VTS,1,,2013-01-13 04:27:00,2013-01-13 04:50:00,5,1380,9.15,-74.002312,40.739845,-73.91458100000001,40.818306,4,Sunday
424,6633247B42DC857C59DF308EC65053E7,21EB58B2D9A04BF6395332B2C327D6BC,VTS,1,,2013-01-13 04:32:00,2013-01-13 04:53:00,1,1260,5.02,-73.996284,40.759727000000005,-73.95671800000001,40.746223,4,Sunday
425,2BB63C89139195CDD13A4E5E563A7B83,A94BDD499E993B2729D5C071079CD338,VTS,1,,2013-01-13 04:37:00,2013-01-13 04:51:00,3,840,5.03,-73.988647,40.722716999999996,-73.949203,40.785267,4,Sunday
426,2D78477497DAD3F7D86C970ACE57533F,CC499B30DA58DE9F31B7E6DF9BB670B6,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:51:00,1,600,1.95,-73.992294,40.721333,-74.013779,40.706661,4,Sunday
427,FB19B7E57B028812486B675B4699B29B,F12B170905455C2D3A4C35F8D4337BF6,VTS,1,,2013-01-13 04:43:00,2013-01-13 04:53:00,1,600,2.77,-73.990829,40.734676,-74.017494,40.707012,4,Sunday
428,D6F4084E378FAE7EBB2CA55FDEF1F162,82B27199FD48DE808F382732AF40A9C9,VTS,1,,2013-01-13 04:26:00,2013-01-13 04:50:00,1,1440,14.68,-73.980919,40.764191,-73.783913,40.757893,4,Sunday
429,0B3FAB0F479B74ECFDB842356299CA28,41A269D4C0636A11D685DD6CBFCD9DA9,VTS,1,,2013-01-13 04:37:00,2013-01-13 04:51:00,1,840,5.48,-73.9897,40.701202,-73.98446700000001,40.756142,4,Sunday
430,EE7A5EF511F03083B1E39CBB69E4214F,D69A651C57820076C451CBF72C57175C,VTS,1,,2013-01-13 04:38:00,2013-01-13 04:59:00,4,1260,5.46,-73.98665600000001,40.748672,-73.966736,40.804047,4,Sunday
431,CBEE4628E9CC0252BFFBB97171DBA21F,FCA3CE8A54163604BF2A77FBEEB10FCF,VTS,1,,2013-01-13 04:46:00,2013-01-13 04:50:00,1,240,0.88,-73.999863,40.728522999999996,-73.990829,40.728096,4,Sunday
432,237A2696AB1B0BA9D4159E66B3809F2B,1CFBB5C622BA56097D6EDF6E03374BCD,VTS,1,,2013-01-13 04:34:00,2013-01-13 04:52:00,1,1080,3.97,-73.957748,40.717781,-73.90971400000001,40.696384,4,Sunday
433,2C9D3CFDFF4C14E6F3D127B6837582CC,3E137EF998C27F43DECB286B6B5C79BF,VTS,1,,2013-01-13 04:31:00,2013-01-13 04:55:00,1,1440,7.24,-73.991264,40.749767,-73.948341,40.691792,4,Sunday
434,AA1E8B1C5ABD6BB487D0424A9A575E61,AA34962E1D5B7EF1DF8D77C392D37D2B,VTS,1,,2013-01-13 04:52:00,2013-01-13 04:55:00,5,180,0.83,-73.956451,40.718983,-73.953125,40.728016,4,Sunday
435,A5179D5A72336EEDFDF90C60CAE1EA6F,CF60B7EA381C66092FC1AC19D67B2D30,VTS,1,,2013-01-13 04:47:00,2013-01-13 04:53:00,1,360,2.0,-73.973564,40.747696000000005,-73.990509,40.723438,4,Sunday
436,7C6CCF0B10E58C0FA70FD29B304CBC0F,E3D2DECC1766DF48FC47F6E2A365A4C8,VTS,1,,2013-01-13 04:40:00,2013-01-13 04:56:00,1,960,4.04,-73.978737,40.728436,-73.96949000000001,40.695812,4,Sunday
437,E6B521B1B859E2332125397D6CB6567E,13FBCF6F4AFFF942E23090C32181CF51,VTS,4,,2013-01-13 04:45:00,2013-01-13 04:58:00,1,780,4.25,-73.951775,40.773697,-73.978111,40.741710999999995,4,Sunday
438,AC07C55C25773A929129BC1E3A701F95,39DCDEEB67F027BF7A155C3E0EC6ACED,VTS,1,,2013-01-13 04:35:00,2013-01-13 04:57:00,6,1320,10.49,-73.989525,40.741638,-74.01313,40.632107,4,Sunday
439,D52609A8F49FAA2E701B405865AD4B13,9147B07885B849EC777B2402218B0A90,VTS,1,,2013-01-13 04:49:00,2013-01-13 04:55:00,2,360,3.04,-73.946854,40.780205,-73.970963,40.751308,4,Sunday
440,A455DCC55D89AAFC00DDAC8FEDA01B44,C4E16302BE3CDD008C4EE5F83D2C7FB2,VTS,1,,2013-01-13 04:49:00,2013-01-13 04:57:00,1,480,2.43,-73.99108100000001,40.765903,-73.973389,40.795078000000004,4,Sunday
441,8C20F0C1D267C4715373F8A8D2E4350F,44D5D4B29628168EF52325DB6AE7A02F,VTS,1,,2013-01-13 11:04:00,2013-01-13 11:09:00,5,300,1.63,-73.977158,40.779621,-73.99146999999999,40.759926,11,Sunday
442,BED09F0230C988D672971C6F28A3E2CF,D0CDF76BE55FE9849113BC1FC467AB7D,VTS,1,,2013-01-13 11:06:00,2013-01-13 11:14:00,1,480,2.28,-74.005074,40.720432,-73.991119,40.749077,11,Sunday
443,C4F3B3D0E8D6BFF52CAA1BA4C08A75E3,8AB22006A5DCF25C6678CC7A100AB01A,VTS,1,,2013-01-13 10:59:00,2013-01-13 11:13:00,1,840,3.87,-73.92227199999999,40.77211,-73.95725999999999,40.76741,10,Sunday
444,8BFEF637E4234F569E62FE0A97035763,2E077B2A3B599F86E93CFDF0CD8905F2,VTS,1,,2013-01-13 11:04:00,2013-01-13 11:13:00,1,540,1.77,-73.962692,40.799171,-73.941307,40.806011,11,Sunday
445,9D5F86698EC694595E69AFC890A97176,C07DBFF0352576B5AF41B026A6405BF5,VTS,1,,2013-01-13 11:07:00,2013-01-13 11:12:00,1,300,0.96,-73.98735,40.738823,-73.998604,40.734066,11,Sunday
446,849E486825860106403FB991A763BCC3,1E9097F7A5E04AF47079C6C8E043C29E,VTS,1,,2013-01-13 11:02:00,2013-01-13 11:12:00,1,600,1.9,-74.004639,40.741935999999995,-74.004013,40.717194,11,Sunday
447,6AF1B398D6B518C8BC9FFAC02FA05213,5807896F5A16CA8FEEB732939A4DBDF7,VTS,1,,2013-01-13 10:50:00,2013-01-13 11:12:00,1,1320,12.17,-73.87352,40.773914000000005,-73.987877,40.73822,10,Sunday
448,331A121299C90E1AA42F51257CE26230,1A0DB52046BAE700F4D67468FCBA3340,VTS,1,,2013-01-13 11:03:00,2013-01-13 11:13:00,2,600,1.55,-73.98291800000001,40.730824,-73.996658,40.720379,11,Sunday
449,AEEF59F8EBF2835331D117D6EBA78643,8868119278021A165BB7FE746DFA043B,VTS,1,,2013-01-13 11:06:00,2013-01-13 11:12:00,1,360,1.07,-74.002098,40.750538,-73.99026500000001,40.750027,11,Sunday
450,38E50730900AE2F4F2ABE518CCBBED70,3E6233DC8EA366096653DE71E8C3A27A,VTS,1,,2013-01-13 16:36:00,2013-01-13 16:38:00,1,120,0.41,-73.98084300000001,40.738075,-73.983971,40.733753,16,Sunday
451,9C51329157ECC01763DB2E3CFF0D66A8,9259154B6A6592B705EB0650570CF0B3,VTS,1,,2013-01-13 04:28:00,2013-01-13 04:35:00,6,420,2.38,-73.989853,40.756989000000004,-73.981003,40.779556,4,Sunday
452,AC863FB477098FC91AFC8D4F909C84E4,B0B1BD0DB200FBC04C859C455F4E7162,VTS,1,,2013-01-13 04:35:00,2013-01-13 04:38:00,1,180,0.43,-73.987762,40.721203,-73.984444,40.724781,4,Sunday
454,5C7501130D5FBCA3C65B6C6A5554D164,252392FA3463A93EC0D0F81A4EE2D05B,VTS,1,,2013-01-13 04:27:00,2013-01-13 04:36:00,6,540,2.41,-74.00664499999999,40.744217,-73.979935,40.761055,4,Sunday
455,3F37D37A4F08BE8E242076A75641C4D2,27BACA5B051C9417BEE0D6F239304011,VTS,1,,2013-01-13 04:13:00,2013-01-13 04:36:00,1,1380,6.32,-73.983284,40.726501,-73.976791,40.790915999999996,4,Sunday
456,8944236472A7D7EC074E7CA9BB7579AF,EB85AB0DEB9AA5DF7365FC5AFB6F5C1F,VTS,1,,2013-01-13 04:24:00,2013-01-13 04:34:00,1,600,4.05,-73.989807,40.723362,-73.953819,40.770603,4,Sunday
457,4BFF055504D077519697F26D95A2A0BB,0F27CB923D88D84F6BC2A94CB9DBC573,VTS,1,,2013-01-13 04:03:00,2013-01-13 04:37:00,5,2040,10.96,-74.0047,40.723694,-73.858612,40.738861,4,Sunday
459,468C9CA4175D270D0F3446C010D18DB6,B478AFAA48F2A309D8FB6D2A88D68AC9,VTS,1,,2013-01-13 04:24:00,2013-01-13 04:38:00,2,840,9.33,-73.993927,40.754047,-73.87085,40.772057000000004,4,Sunday
460,B09CBB3A924A4E59F80E41E8DE9AED49,A50AB9694D390CE50164864B4DCFB0EC,VTS,1,,2013-01-13 04:40:00,2013-01-13 04:44:00,1,240,1.01,-73.988434,40.764267,-73.997375,40.753883,4,Sunday
461,B02853C30CF074932326597021E7701B,CD76014782A0E612D515250C75041D04,VTS,1,,2013-01-13 04:29:00,2013-01-13 04:42:00,1,780,3.55,-73.98984499999999,40.729473,-73.99395,40.7565,4,Sunday
462,3ADE416E451A89027EA30C3B1DB33927,AE41CFA624B75BFE81CC8238175D5074,VTS,1,,2013-01-13 04:34:00,2013-01-13 04:43:00,2,540,2.82,-73.991592,40.726269,-73.984444,40.756935,4,Sunday
463,11B683D81211E96F472173C69D4632D6,CBB9BB31D50BE2CA0426341D74E0D3F7,VTS,1,,2013-01-13 04:32:00,2013-01-13 04:39:00,1,420,1.65,-73.984093,40.732014,-73.972534,40.749119,4,Sunday
464,74742F5444DFA20C228CC151DF2B26FC,74411A563AA38E96F8E0DDBB1EF1589D,VTS,1,,2013-01-13 04:31:00,2013-01-13 04:41:00,5,600,1.37,-73.974487,40.746788,-73.994904,40.755291,4,Sunday
465,2AA525948E036905C904C6E0A8E0F73B,AF0D39F016798651D7EBBF2F59B9F2BD,VTS,1,,2013-01-13 04:28:00,2013-01-13 04:42:00,1,840,4.59,-73.952225,40.777119,-73.998665,40.76099,4,Sunday
466,C0DCB5021EFE540414DAF76C9DF564FC,EC9C2E023F3D869D2D7FF91564105ABE,VTS,1,,2013-01-13 04:34:00,2013-01-13 04:46:00,1,720,2.19,-74.003761,40.719761,-73.980499,40.730534000000006,4,Sunday
467,8107B2DEB1021A2F8494A9CCDB0F41D2,EDCB5CECB55262BA34A4FAC82D60E763,VTS,1,,2013-01-13 04:27:00,2013-01-13 04:46:00,5,1140,6.59,-73.977654,40.761196000000005,-73.993034,40.688328000000006,4,Sunday
468,1BBD828B0B072163573A40AA217BFCFB,739D0AFFA2829D5CCE1FE12CE9887411,VTS,1,,2013-01-13 04:33:00,2013-01-13 04:46:00,5,780,3.21,-73.98814399999999,40.731972,-73.98893699999999,40.765923,4,Sunday
469,90E3293099E5525D5DB1E01A95D2C757,8CAA8F179FC420510FD263B5D490FB66,VTS,1,,2013-01-13 04:25:00,2013-01-13 04:50:00,1,1500,7.41,-73.996902,40.762791,-73.904655,40.775288,4,Sunday
470,2D8DC10BD163C7F6B5A4E01CD1397CB9,C4BCB67BB39AD8C178B6CC47F97E932F,VTS,1,,2013-01-13 10:59:00,2013-01-13 11:10:00,1,660,3.73,-73.96174599999999,40.77956,-73.995758,40.733135,10,Sunday
471,50BE93C8008A1E0B7259E4B532D90426,AD0C27600D3A53AC903FDB69F172D5AE,VTS,1,,2013-01-13 10:56:00,2013-01-13 11:04:00,6,480,1.62,-74.000191,40.74292,-73.997826,40.72554,10,Sunday
472,C0CAA07BFCD3173CD6F77449104D4A91,5FE4B0B6CD5DE4545EA13DB3F265B154,VTS,1,,2013-01-13 11:01:00,2013-01-13 11:07:00,1,360,0.2,-74.005791,40.717926,-73.989807,40.734604,11,Sunday
474,889230A3561FAED3590C258FDDB97620,D286E47EFB47B68774D91FDAE5F3DB79,VTS,1,,2013-01-13 11:02:00,2013-01-13 11:08:00,1,360,1.36,-73.989616,40.757286,-73.980301,40.761314,11,Sunday
475,1AFFD48CC07161DA651625B562FE4D06,E90018250F0A009433F03BD1E4A4CE53,VTS,1,,2013-01-13 11:00:00,2013-01-13 11:10:00,5,600,2.66,-73.98877,40.737068,-74.006744,40.706451,11,Sunday
476,8E18EB048CD8CB3CC1F98D2D78EE4425,2702F928F0788E95D75D51475CBB37D2,VTS,1,,2013-01-13 10:57:00,2013-01-13 11:05:00,5,480,1.64,-74.000038,40.745872,-74.001396,40.755554,10,Sunday
477,7F1561848159D25FF08B54C7DF443106,FFEE627F76A3A498DA53E200821FDEE9,VTS,1,,2013-01-13 10:50:00,2013-01-13 11:09:00,5,1140,7.4,-73.910126,40.769546999999996,-73.94099399999999,40.694088,10,Sunday
478,F0581E1A2A56A5917506660C8FFA7878,36B442B5D0505E1341062E9EB475FACB,VTS,1,,2013-01-13 11:05:00,2013-01-13 11:09:00,6,240,0.49,-73.987053,40.756252,-73.991173,40.750313,11,Sunday
479,D41CC653E39852FD6C92B6CD8C6ABC3B,23400331F03AB441F7C93D89E7659F9A,VTS,1,,2013-01-13 10:49:00,2013-01-13 11:09:00,1,1200,9.38,-73.863625,40.769798,-73.980293,40.754642,10,Sunday
480,B5B2CB8B79EBD8F8FB54CD275BCC9BB6,D178649FB77744321E3454197D58C775,VTS,1,,2013-01-13 11:02:00,2013-01-13 11:07:00,1,300,1.01,-73.991577,40.749912,-73.980255,40.751556,11,Sunday
481,44B186ACF370E80644A2A479308E69F6,0BDC6300716C085935BE6448685659B3,VTS,1,,2013-01-13 11:04:00,2013-01-13 11:11:00,2,420,2.03,-73.96189100000001,40.795578000000006,-73.965866,40.775257,11,Sunday
482,D853D9584A3212931D6D04FB98F13C78,DD5647F8EE733C069F4B18DC90251246,VTS,1,,2013-01-13 11:03:00,2013-01-13 11:09:00,5,360,1.16,-73.955894,40.7822,-73.96356999999999,40.77153,11,Sunday
483,14B6352E4AC7C4732A518085AF4253DD,6E605621E8A5686F0D6BE655BCF55773,VTS,1,,2013-01-13 10:51:00,2013-01-13 11:11:00,6,1200,6.15,-73.977745,40.753052000000004,-73.904945,40.775436,10,Sunday
484,3A40E4794F809F9CE3EFB2F3A08E5F09,9E4D90DC414BB615AD765090D8F37E57,VTS,1,,2013-01-13 11:06:00,2013-01-13 11:11:00,1,300,1.54,-73.95101899999999,40.794243,-73.96051800000001,40.776901,11,Sunday
485,53CFF2D43A674B63FFD75750753D9051,1B322061975362EE6BDEA9DE374EEE5E,VTS,1,,2013-01-13 11:10:00,2013-01-13 11:11:00,6,60,0.4,-73.972267,40.7813,-73.972267,40.7813,11,Sunday
486,0993B35345855A59358A2E144B09DD7B,A24D0FFEE0E0FC9B6D81EF5F14C0EEAD,VTS,1,,2013-01-13 11:01:00,2013-01-13 11:11:00,1,600,1.65,-73.983078,40.762566,-74.002937,40.756153000000005,11,Sunday
